# time rdo00 rdo01 rdo10 rdo11
310.00000000000097 0.92348361-0.00007521j -0.17010099+0.00253678j -0.17012546-0.00253603j 0.07568273+0.00007359j
311.00000000000097 0.92312409-0.00007318j -0.17098424+0.00244908j -0.17100822-0.00244377j 0.07604235+0.00007153j
312.0000000000009 0.92286887-0.00007104j -0.17180426+0.00218607j -0.17183240-0.00217603j 0.07629771+0.00006938j
313.0000000000009 0.92275376-0.00006858j -0.17250965+0.00177765j -0.17254704-0.00176091j 0.07641295+0.00006691j
314.00000000000097 0.92280319-0.00006559j -0.17306271+0.00126920j -0.17311344-0.00124188j 0.07636365+0.00006394j
315.00000000000097 0.92302810-0.00006202j -0.17344372+0.00071412j -0.17350942-0.00067094j 0.07613885+0.00006039j
316.00000000000097 0.92342547-0.00005796j -0.17365201+0.00016514j -0.17373072-0.00010055j 0.07574156+0.00005634j
317.00000000000097 0.92397955-0.00005369j -0.17370356-0.00033407j -0.17378947+0.00042427j 0.07518755+0.00005204j
318.00000000000097 0.92466461-0.00004951j -0.17362569-0.00075490j -0.17370987+0.00087189j 0.07450256+0.00004781j
319.00000000000097 0.92544869-0.00004575j -0.17345010-0.00108602j -0.17352222+0.00122689j 0.07371856+0.00004401j
320.00000000000097 0.92629755-0.00004269j -0.17320624-0.00133147j -0.17325672+0.00148905j 0.07286977+0.00004091j
321.00000000000097 0.92717812-0.00004058j -0.17291672-0.00150537j -0.17293884+0.00166926j 0.07198923+0.00003877j
322.000000000001 0.92806082-0.00003963j -0.17259579-0.00162509j -0.17258689+0.00178354j 0.07110654+0.00003782j
323.000000000001 0.92892051-0.00004005j -0.17225070-0.00170498j -0.17221238+0.00184688j 0.07024684+0.00003825j
324.000000000001 0.92973624-0.00004199j -0.17188489-0.00175200j -0.17182245+0.00186848j 0.06943109+0.00004020j
325.00000000000097 0.93049024-0.00004542j -0.17150208-0.00176407j -0.17142334+0.00184939j 0.06867706+0.00004364j
326.000000000001 0.93116675-0.00005005j -0.17110976-0.00173110j -0.17102388+0.00178296j 0.06800055+0.00004827j
327.000000000001 0.93175119-0.00005528j -0.17072163-0.00163806j -0.17063790+0.00165744j 0.06741613+0.00005350j
328.000000000001 0.93223008-0.00006028j -0.17035842-0.00146920j -0.17028511+0.00145995j 0.06693728+0.00005850j
329.000000000001 0.93259164-0.00006427j -0.17004724-0.00121262j -0.16999042+0.00118087j 0.06657577+0.00006249j
330.000000000001 0.93282705-0.00006671j -0.16981930-0.00086465j -0.16978192+0.00081785j 0.06634043+0.00006494j
331.000000000001 0.93293195-0.00006752j -0.16970621-0.00043307j -0.16968783+0.00037870j 0.06623563+0.00006576j
332.000000000001 0.93290814-0.00006698j -0.16973545+0.00006138j -0.16973291-0.00011710j 0.06625956+0.00006523j
333.000000000001 0.93276511-0.00006559j -0.16992569+0.00058587j -0.16993451-0.00063884j 0.06640271+0.00006386j
334.000000000001 0.93252098-0.00006381j -0.17028298+0.00109878j -0.17029894-0.00114703j 0.06664695+0.00006208j
335.0000000000011 0.93220245-0.00006188j -0.17079849+0.00155494j -0.17081884-0.00159803j 0.06696558+0.00006015j
336.0000000000011 0.93184356-0.00005986j -0.17144824+0.00191196j -0.17147215-0.00194995j 0.06732453+0.00005811j
337.0000000000011 0.93148325-0.00005769j -0.17219499+0.00213629j -0.17222334-0.00216880j 0.06768488+0.00005590j
338.0000000000011 0.93116197-0.00005527j -0.17299198+0.00220825j -0.17302660-0.00223390j 0.06800616+0.00005346j
339.0000000000011 0.93091787-0.00005257j -0.17378820+0.00212497j -0.17383094-0.00214123j 0.06825026+0.00005076j
340.0000000000011 0.93078303-0.00004956j -0.17453431+0.00190061j -0.17458624-0.00190413j 0.06838511+0.00004778j
341.0000000000011 0.93078030-0.00004627j -0.17518833+0.00156393j -0.17524925-0.00155108j 0.06838785+0.00004453j
342.0000000000011 0.93092125-0.00004278j -0.17572017+0.00115336j -0.17578827-0.00112093j 0.06824693+0.00004105j
343.00000000000114 0.93120552-0.00003918j -0.17611398+0.00071043j -0.17618595-0.00065633j 0.06796273+0.00003747j
344.0000000000011 0.93162171-0.00003564j -0.17636795+0.00027314j -0.17643929-0.00019686j 0.06754662+0.00003393j
345.0000000000011 0.93214978-0.00003233j -0.17649167-0.00012958j -0.17655712+0.00022670j 0.06701863+0.00003061j
346.0000000000011 0.93276418-0.00002944j -0.17650163-0.00048080j -0.17655575+0.00059553j 0.06640432+0.00002771j
347.00000000000114 0.93343724-0.00002718j -0.17641634-0.00077565j -0.17645417+0.00090282j 0.06573134+0.00002544j
