# w  J_DrudeLorentz  J_BrownianOscillator  J_total
3.003501750875438120e+03 7.618714090176680998e+01 7.599282525399841859e+01 1.943156477683948002e-01
3.005502751375688149e+03 7.614124800305592089e+01 7.594743914733774659e+01 1.938088557181809057e-01
3.007503751875938178e+03 7.609540767641593106e+01 7.590210376106576007e+01 1.933039153501762419e-01
3.009504752376188208e+03 7.604961983536587411e+01 7.585681901749735800e+01 1.928008178685212126e-01
3.011505752876438237e+03 7.600388439361307746e+01 7.581158483908403412e+01 1.922995545290453467e-01
3.013506753376688721e+03 7.595820126505277869e+01 7.576640114841387685e+01 1.918001166389048107e-01
3.015507753876938750e+03 7.591257036376745759e+01 7.572126786821122835e+01 1.913024955562225016e-01
3.017508754377188779e+03 7.586699160402616826e+01 7.567618492133644281e+01 1.908066826897305557e-01
3.019509754877438809e+03 7.582146490028425490e+01 7.563115223078584393e+01 1.903126694984176859e-01
3.021510755377689293e+03 7.577599016718244229e+01 7.558616971969127007e+01 1.898204474911764639e-01
3.023511755877939322e+03 7.573056731954659426e+01 7.554123731132013120e+01 1.893300082264566808e-01
3.025512756378189351e+03 7.568519627238694625e+01 7.549635492907502510e+01 1.888413433119189855e-01
3.027513756878439381e+03 7.563987694089756531e+01 7.545152249649346743e+01 1.883544444040922139e-01
3.029514757378689410e+03 7.559460924045599484e+01 7.540673993724796276e+01 1.878693032080342717e-01
3.031515757878939894e+03 7.554939308662240194e+01 7.536200717514540770e+01 1.873859114769942935e-01
3.033516758379189923e+03 7.550422839513930739e+01 7.531732413412723304e+01 1.869042610120789927e-01
3.035517758879439953e+03 7.545911508193090356e+01 7.527269073826897738e+01 1.864243436619204275e-01
3.037518759379689982e+03 7.541405306310245749e+01 7.522810691178011666e+01 1.859461513223472640e-01
3.039519759879940011e+03 7.536904225493992726e+01 7.518357257900386514e+01 1.854696759360584257e-01
3.041520760380190495e+03 7.532408257390935091e+01 7.513908766441704756e+01 1.849949094922995196e-01
3.043521760880440524e+03 7.527917393665624957e+01 7.509465209262970120e+01 1.845218440265414817e-01
3.045522761380690554e+03 7.523431626000521533e+01 7.505026578838504747e+01 1.840504716201622482e-01
3.047523761880940583e+03 7.518950946095932863e+01 7.500592867655919349e+01 1.835807844001307310e-01
3.049524762381190612e+03 7.514475345669957562e+01 7.496164068216087628e+01 1.831127745386933181e-01
3.051525762881441096e+03 7.510004816458436494e+01 7.491740173033130645e+01 1.826464342530628726e-01
3.053526763381691126e+03 7.505539350214914407e+01 7.487321174634404031e+01 1.821817558051107289e-01
3.055527763881941155e+03 7.501078938710566035e+01 7.482907065560459614e+01 1.817187315010600768e-01
3.057528764382191184e+03 7.496623573734149204e+01 7.478497838365031214e+01 1.812573536911827876e-01
3.059529764882441668e+03 7.492173247091973565e+01 7.474093485615023269e+01 1.807976147694982105e-01
3.061530765382691698e+03 7.487727950607815330e+01 7.469693999890468206e+01 1.803395071734745780e-01
3.063531765882941727e+03 7.483287676122903065e+01 7.465299373784529280e+01 1.798830233837322712e-01
3.065532766383191756e+03 7.478852415495839523e+01 7.460909599903465050e+01 1.794281559237502488e-01
3.067533766883441785e+03 7.474422160602560439e+01 7.456524670866602378e+01 1.789748973595740034e-01
3.069534767383692270e+03 7.469996903336287630e+01 7.452144579306335004e+01 1.785232402995263756e-01
3.071535767883942299e+03 7.465576635607477840e+01 7.447769317868085182e+01 1.780731773939206453e-01
3.073536768384192328e+03 7.461161349343765892e+01 7.443398879210288044e+01 1.776247013347753145e-01
3.075537768884442357e+03 7.456751036489924900e+01 7.439033256004371708e+01 1.771778048555317231e-01
3.077538769384692387e+03 7.452345689007813689e+01 7.434672440934735960e+01 1.767324807307739942e-01
3.079539769884942871e+03 7.447945298876319953e+01 7.430316426698725252e+01 1.762887217759502856e-01
3.081540770385192900e+03 7.443549858091328986e+01 7.425965206006618757e+01 1.758465208470977592e-01
3.083541770885442929e+03 7.439159358665651212e+01 7.421618771581594842e+01 1.754058708405677458e-01
3.085542771385692959e+03 7.434773792628999445e+01 7.417277116159723960e+01 1.749667646927548781e-01
3.087543771885942988e+03 7.430393152027914994e+01 7.412940232489931702e+01 1.745291953798272511e-01
3.089544772386193472e+03 7.426017428925742081e+01 7.408608113333995959e+01 1.740931559174592469e-01
3.091545772886443501e+03 7.421646615402571001e+01 7.404280751466514232e+01 1.736586393605662748e-01
3.093546773386693530e+03 7.417280703555185539e+01 7.399958139674880897e+01 1.732256388030411487e-01
3.095547773886943560e+03 7.412919685497017497e+01 7.395640270759268731e+01 1.727941473774932124e-01
3.097548774387194044e+03 7.408563553358112586e+01 7.391327137532613278e+01 1.723641582549892692e-01
3.099549774887444073e+03 7.404212299285062215e+01 7.387018732820583011e+01 1.719356646447965375e-01
3.101550775387694102e+03 7.399865915440977915e+01 7.382715049461565116e+01 1.715086597941271607e-01
3.103551775887944132e+03 7.395524394005423119e+01 7.378416080306634228e+01 1.710831369878852704e-01
3.105552776388194161e+03 7.391187727174387589e+01 7.374121818219545332e+01 1.706590895484159931e-01
3.107553776888444645e+03 7.386855907160227730e+01 7.369832256076702492e+01 1.702365108352559275e-01
3.109554777388694674e+03 7.382528926191625374e+01 7.365547386767136118e+01 1.698153942448863696e-01
3.111555777888944704e+03 7.378206776513545151e+01 7.361267203192495856e+01 1.693957332104872593e-01
3.113556778389194733e+03 7.373889450387177646e+01 7.356991698267007962e+01 1.689775212016940142e-01
3.115557778889444762e+03 7.369576940089906714e+01 7.352720864917471033e+01 1.685607517243560560e-01
3.117558779389695246e+03 7.365269237915259737e+01 7.348454696083230431e+01 1.681454183202968911e-01
3.119559779889945275e+03 7.360966336172864999e+01 7.344193184716156964e+01 1.677315145670765228e-01
3.121560780390195305e+03 7.356668227188391995e+01 7.339936323780617045e+01 1.673190340777548080e-01
3.123561780890445334e+03 7.352374903303537224e+01 7.335684106253471271e+01 1.669079705006577263e-01
3.125562781390695363e+03 7.348086356875943181e+01 7.331436525124028947e+01 1.664983175191448450e-01
3.127563781890945847e+03 7.343802580279185577e+01 7.327193573394048087e+01 1.660900688513781975e-01
3.129564782391195877e+03 7.339523565902713642e+01 7.322955244077704151e+01 1.656832182500944661e-01
3.131565782891445906e+03 7.335249306151801818e+01 7.318721530201564462e+01 1.652777595023763313e-01
3.133566783391695935e+03 7.330979793447524173e+01 7.314492424804581105e+01 1.648736864294284565e-01
3.135567783891946419e+03 7.326715020226689035e+01 7.310267920938053976e+01 1.644709928863527515e-01
3.137568784392196449e+03 7.322454978941816250e+01 7.306048011665623676e+01 1.640696727619272710e-01
3.139569784892446478e+03 7.318199662061078925e+01 7.301832690063240250e+01 1.636697199783850865e-01
3.141570785392696507e+03 7.313949062068265050e+01 7.297621949219144710e+01 1.632711284911963212e-01
3.143571785892946536e+03 7.309703171462741977e+01 7.293415782233856248e+01 1.628738922888508245e-01
3.145572786393197021e+03 7.305461982759396733e+01 7.289214182220132443e+01 1.624780053926428713e-01
3.147573786893447050e+03 7.301225488488617543e+01 7.285017142302972104e+01 1.620834618564579999e-01
3.149574787393697079e+03 7.296993681196231307e+01 7.280824655619575481e+01 1.616902557665602647e-01
3.151575787893947108e+03 7.292766553443466648e+01 7.276636715319328630e+01 1.612983812413820162e-01
3.153576788394197138e+03 7.288544097806919808e+01 7.272453314563787785e+01 1.609078324313152342e-01
3.155577788894447622e+03 7.284326306878500645e+01 7.268274446526650934e+01 1.605186035185039994e-01
3.157578789394697651e+03 7.280113173265404214e+01 7.264100104393740764e+01 1.601306887166391857e-01
3.159579789894947680e+03 7.275904689590059604e+01 7.259930281362984772e+01 1.597440822707537067e-01
3.161580790395197710e+03 7.271700848490092994e+01 7.255764970644391099e+01 1.593587784570203447e-01
3.163581790895447739e+03 7.267501642618282176e+01 7.251604165460027218e+01 1.589747715825503560e-01
3.165582791395698223e+03 7.263307064642521027e+01 7.247447859044001461e+01 1.585920559851939360e-01
3.167583791895948252e+03 7.259117107245781142e+01 7.243296044642447384e+01 1.582106260333427106e-01
3.169584792396198281e+03 7.254931763126059252e+01 7.239148715513485399e+01 1.578304761257320055e-01
3.171585792896448311e+03 7.250751024996350225e+01 7.235005864927225616e+01 1.574516006912465571e-01
3.173586793396698795e+03 7.246574885584597325e+01 7.230867486165725211e+01 1.570739941887265012e-01
3.175587793896948824e+03 7.242403337633659532e+01 7.226733572522981319e+01 1.566976511067754430e-01
3.177588794397198853e+03 7.238236373901264642e+01 7.222604117304908300e+01 1.563225659635692766e-01
3.179589794897448883e+03 7.234073987159976582e+01 7.218479113829309313e+01 1.559487333066670034e-01
3.181590795397698912e+03 7.229916170197142833e+01 7.214358555425860686e+01 1.555761477128226600e-01
3.183591795897949396e+03 7.225762915814875953e+01 7.210242435436096287e+01 1.552048037877989395e-01
3.185592796398199425e+03 7.221614216829999577e+01 7.206130747213381937e+01 1.548346961661820342e-01
3.187593796898449455e+03 7.217470066074004365e+01 7.202023484122884156e+01 1.544658195111974774e-01
3.189594797398699484e+03 7.213330456393025258e+01 7.197920639541572996e+01 1.540981685145280389e-01
3.191595797898949513e+03 7.209195380647793172e+01 7.193822206858179413e+01 1.537317378961326475e-01
3.193596798399199997e+03 7.205064831713589513e+01 7.189728179473182479e+01 1.533665224040662300e-01
3.195597798899450027e+03 7.200938802480226286e+01 7.185638550798796587e+01 1.530025168143020198e-01
3.197598799399700056e+03 7.196817285851989254e+01 7.181553314258934506e+01 1.526397159305538376e-01
3.199599799899950085e+03 7.192700274747613776e+01 7.177472463289203120e+01 1.522781145841003714e-01
3.201600800400200569e+03 7.188587762100229384e+01 7.173395991336867894e+01 1.519177076336108989e-01
3.203601800900450598e+03 7.184479740857344154e+01 7.169323891860847198e+01 1.515584899649722039e-01
3.205602801400700628e+03 7.180376203980790706e+01 7.165256158331679615e+01 1.512004564911161586e-01
3.207603801900950657e+03 7.176277144446692091e+01 7.161192784231506892e+01 1.508436021518493320e-01
3.209604802401200686e+03 7.172182555245424851e+01 7.157133763054056885e+01 1.504879219136836532e-01
3.211605802901451170e+03 7.168092429381586328e+01 7.153079088304619404e+01 1.501334107696679632e-01
3.213606803401701200e+03 7.164006759873949193e+01 7.149028753500027733e+01 1.497800637392216472e-01
3.215607803901951229e+03 7.159925539755431600e+01 7.144982752168634477e+01 1.494278758679679631e-01
3.217608804402201258e+03 7.155848762073051716e+01 7.140941077850294505e+01 1.490768422275703942e-01
3.219609804902451287e+03 7.151776419887902136e+01 7.136903724096345059e+01 1.487269579155688359e-01
3.221610805402701772e+03 7.147708506275102991e+01 7.132870684469581590e+01 1.483782180552177254e-01
3.223611805902951801e+03 7.143645014323774944e+01 7.128841952544242133e+01 1.480306177953251145e-01
3.225612806403201830e+03 7.139585937136990879e+01 7.124817521905981721e+01 1.476841523100926035e-01
3.227613806903451859e+03 7.135531267831750313e+01 7.120797386151853914e+01 1.473388167989570230e-01
3.229614807403701889e+03 7.131480999538935350e+01 7.116781538890292325e+01 1.469946064864330049e-01
3.231615807903952373e+03 7.127435125403286520e+01 7.112769973741090723e+01 1.466515166219563571e-01
3.233616808404202402e+03 7.123393638583350196e+01 7.108762684335377458e+01 1.463095424797292432e-01
3.235617808904452431e+03 7.119356532251454439e+01 7.104759664315598400e+01 1.459686793585659448e-01
3.237618809404702461e+03 7.115323799593673471e+01 7.100760907335499894e+01 1.456289225817399835e-01
3.239619809904952945e+03 7.111295433809783617e+01 7.096766407060100335e+01 1.452902674968320207e-01
3.241620810405202974e+03 7.107271428113239153e+01 7.092776157165681639e+01 1.449527094755798107e-01
3.243621810905453003e+03 7.103251775731129669e+01 7.088790151339756562e+01 1.446162439137276823e-01
3.245622811405703033e+03 7.099236469904141700e+01 7.084808383281054489e+01 1.442808662308785461e-01
3.247623811905953062e+03 7.095225503886535989e+01 7.080830846699501535e+01 1.439465718703462349e-01
3.249624812406203546e+03 7.091218870946103436e+01 7.076857535316202075e+01 1.436133562990090373e-01
3.251625812906453575e+03 7.087216564364126725e+01 7.072888442863410319e+01 1.432812150071643420e-01
3.253626813406703604e+03 7.083218577435363272e+01 7.068923563084524631e+01 1.429501435083842531e-01
3.255627813906953634e+03 7.079224903467985541e+01 7.064962889734047735e+01 1.426201373393723160e-01
3.257628814407203663e+03 7.075235535783569674e+01 7.061006416577588141e+01 1.422911920598211311e-01
3.259629814907454147e+03 7.071250467717047172e+01 7.057054137391820348e+01 1.419633032522713001e-01
3.261630815407704176e+03 7.067269692616676480e+01 7.053106045964479165e+01 1.416364665219710661e-01
3.263631815907954206e+03 7.063293203844007451e+01 7.049162136094334130e+01 1.413106774967368140e-01
3.265632816408204235e+03 7.059320994773848668e+01 7.045222401591166772e+01 1.409859318268152639e-01
3.267633816908454264e+03 7.055353058794231913e+01 7.041286836275757821e+01 1.406622251847457761e-01
3.269634817408704748e+03 7.051389389306380906e+01 7.037355433979858788e+01 1.403395532652243205e-01
3.271635817908954778e+03 7.047429979724674354e+01 7.033428188546177751e+01 1.400179117849680577e-01
3.273636818409204807e+03 7.043474823476617530e+01 7.029505093828359463e+01 1.396972964825810293e-01
3.275637818909454836e+03 7.039523914002806748e+01 7.025586143690964036e+01 1.393777031184205428e-01
3.277638819409705320e+03 7.035577244756883886e+01 7.021671332009437094e+01 1.390591274744646944e-01
3.279639819909955349e+03 7.031634809205534964e+01 7.017760652670116883e+01 1.387415653541814731e-01
3.281640820410205379e+03 7.027696600828421936e+01 7.013854099570181688e+01 1.384250125823972000e-01
3.283641820910455408e+03 7.023762613118174158e+01 7.009951666617656940e+01 1.381094650051675476e-01
3.285642821410705437e+03 7.019832839580340078e+01 7.006053347731375425e+01 1.377949184896484491e-01
3.287643821910955921e+03 7.015907273733363070e+01 7.002159136840965914e+01 1.374813689239682557e-01
3.289644822411205951e+03 7.011985909108554438e+01 6.998269027886844640e+01 1.371688122171011714e-01
3.291645822911455980e+03 7.008068739250046519e+01 6.994383014820172662e+01 1.368572442987405768e-01
3.293646823411706009e+03 7.004155757714765684e+01 6.990501091602848760e+01 1.365466611191742397e-01
3.295647823911956039e+03 7.000246958072413861e+01 6.986623252207498069e+01 1.362370586491601088e-01
3.297648824412206523e+03 6.996342333905413113e+01 6.982749490617432286e+01 1.359284328798024133e-01
3.299649824912456552e+03 6.992441878808891431e+01 6.978879800826648250e+01 1.356207798224298711e-01
3.301650825412706581e+03 6.988545586390648623e+01 6.975014176839800939e+01 1.353140955084732033e-01
3.303651825912956610e+03 6.984653450271115105e+01 6.971152612672180737e+01 1.350083759893446755e-01
3.305652826413206640e+03 6.980765464083329164e+01 6.967295102349697800e+01 1.347036173363182210e-01
3.307653826913457124e+03 6.976881621472901429e+01 6.963441639908860736e+01 1.343998156404098143e-01
3.309654827413707153e+03 6.973001916097989294e+01 6.959592219396763824e+01 1.340969670122598434e-01
3.311655827913957182e+03 6.969126341629258548e+01 6.955746834871057160e+01 1.337950675820148427e-01
3.313656828414207212e+03 6.965254891749852106e+01 6.951905480399931037e+01 1.334941134992113920e-01
3.315657828914457696e+03 6.961387560155367282e+01 6.948068150062101722e+01 1.331941009326597092e-01
3.317658829414707725e+03 6.957524340553815989e+01 6.944234837946783045e+01 1.328950260703293251e-01
3.319659829914957754e+03 6.953665226665600585e+01 6.940405538153677867e+01 1.325968851192340092e-01
3.321660830415207784e+03 6.949810212223479766e+01 6.936580244792948235e+01 1.322996743053188040e-01
3.323661830915457813e+03 6.945959290972533040e+01 6.932758951985198337e+01 1.320033898733470323e-01
3.325662831415708297e+03 6.942112456670139409e+01 6.928941653861460281e+01 1.317080280867886088e-01
3.327663831915958326e+03 6.938269703085941842e+01 6.925128344563171368e+01 1.314135852277089345e-01
3.329664832416208355e+03 6.934431024001823118e+01 6.921319018242157028e+01 1.311200575966583459e-01
3.331665832916458385e+03 6.930596413211861773e+01 6.917513669060605253e+01 1.308274415125623147e-01
3.333666833416708414e+03 6.926765864522317884e+01 6.913712291191056636e+01 1.305357333126132280e-01
3.335667833916958898e+03 6.922939371751591864e+01 6.909914878816375960e+01 1.302449293521616425e-01
3.337668834417208927e+03 6.919116928730201721e+01 6.906121426129740826e+01 1.299550260046093419e-01
3.339669834917458957e+03 6.915298529300747532e+01 6.902331927334617490e+01 1.296660196613025062e-01
3.341670835417708986e+03 6.911484167317887284e+01 6.898546376644745237e+01 1.293779067314259068e-01
3.343671835917959015e+03 6.907673836648298504e+01 6.894764768284109380e+01 1.290906836418975467e-01
3.345672836418209499e+03 6.903867531170665472e+01 6.890987096486938412e+01 1.288043468372646327e-01
3.347673836918459529e+03 6.900065244775622375e+01 6.887213355497662803e+01 1.285188927795994640e-01
3.349674837418709558e+03 6.896266971365761833e+01 6.883443539570922098e+01 1.282343179483965978e-01
3.351675837918959587e+03 6.892472704855566690e+01 6.879677642971519447e+01 1.279506188404705425e-01
3.353676838419210071e+03 6.888682439171404326e+01 6.875915659974418759e+01 1.276677919698538943e-01
3.355677838919460100e+03 6.884896168251495396e+01 6.872157584864726232e+01 1.273858338676969459e-01
3.357678839419710130e+03 6.881113886045878303e+01 6.868403411937661929e+01 1.271047410821668222e-01
3.359679839919960159e+03 6.877335586516382193e+01 6.864653135498546987e+01 1.268245101783484485e-01
3.361680840420210188e+03 6.873561263636602803e+01 6.860906749862787990e+01 1.265451377381452691e-01
3.363681840920460672e+03 6.869790911391868349e+01 6.857164249355849961e+01 1.262666203601814086e-01
3.365682841420710702e+03 6.866024523779211108e+01 6.853425628313240736e+01 1.259889546597039445e-01
3.367683841920960731e+03 6.862262094807346102e+01 6.849690881080498173e+01 1.257121372684859850e-01
3.369684842421210760e+03 6.858503618496634147e+01 6.845960002013161727e+01 1.254361648347306069e-01
3.371685842921460790e+03 6.854749088879060537e+01 6.842232985476762508e+01 1.251610340229751539e-01
3.373686843421711274e+03 6.850998499998193836e+01 6.838509825846794854e+01 1.248867415139963688e-01
3.375687843921961303e+03 6.847251845909178769e+01 6.834790517508707808e+01 1.246132840047162599e-01
3.377688844422211332e+03 6.843509120678692170e+01 6.831075054857880957e+01 1.243406582081081485e-01
3.379689844922461361e+03 6.839770318384917402e+01 6.827363432299607382e+01 1.240688608531039516e-01
3.381690845422711391e+03 6.836035433117523041e+01 6.823655644249072338e+01 1.237978886845016308e-01
3.383691845922961875e+03 6.832304458977621664e+01 6.819951685131334784e+01 1.235277384628733904e-01
3.385692846423211904e+03 6.828577390077767006e+01 6.816251549381318853e+01 1.232584069644749314e-01
3.387693846923461933e+03 6.824854220541895700e+01 6.812555231443779746e+01 1.229898909811543289e-01
3.389694847423711963e+03 6.821134944505318742e+01 6.808862725773292368e+01 1.227221873202624658e-01
3.391695847923962447e+03 6.817419556114697343e+01 6.805174026834241374e+01 1.224552928045636035e-01
3.393696848424212476e+03 6.813708049528003130e+01 6.801489129100788489e+01 1.221892042721469396e-01
3.395697848924462505e+03 6.810000418914492570e+01 6.797808027056858293e+01 1.219239185763379835e-01
3.397698849424712535e+03 6.806296658454691340e+01 6.794130715196129700e+01 1.216594325856113490e-01
3.399699849924962564e+03 6.802596762340348846e+01 6.790457188021999002e+01 1.213957431835036571e-01
3.401700850425213048e+03 6.798900724774433968e+01 6.786787440047581299e+01 1.211328472685273411e-01
3.403701850925463077e+03 6.795208539971091000e+01 6.783121465795682070e+01 1.208707417540847429e-01
3.405702851425713106e+03 6.791520202155615493e+01 6.779459259798777282e+01 1.206094235683828342e-01
3.407703851925963136e+03 6.787835705564428679e+01 6.775800816598993492e+01 1.203488896543485620e-01
3.409704852426213165e+03 6.784155044445061833e+01 6.772146130748107851e+01 1.200891369695448463e-01
3.411705852926463649e+03 6.780478213056107961e+01 6.768495196807499781e+01 1.198301624860868830e-01
3.413706853426713678e+03 6.776805205667214693e+01 6.764848009348158087e+01 1.195719631905594466e-01
3.415707853926963708e+03 6.773136016559050177e+01 6.761204562950656793e+01 1.193145360839342334e-01
3.417708854427213737e+03 6.769470640023274655e+01 6.757564852205125305e+01 1.190578781814878029e-01
3.419709854927463766e+03 6.765809070362519151e+01 6.753928871711246984e+01 1.188019865127207808e-01
3.421710855427714250e+03 6.762151301890352784e+01 6.750296616078225043e+01 1.185468581212763134e-01
3.423711855927964280e+03 6.758497328931268555e+01 6.746668079924782546e+01 1.182924900648607142e-01
3.425712856428214309e+03 6.754847145820643561e+01 6.743043257879126884e+01 1.180388794151627369e-01
3.427713856928464338e+03 6.751200746904720518e+01 6.739422144578942664e+01 1.177860232577750826e-01
3.429714857428714822e+03 6.747558126540582180e+01 6.735804734671370397e+01 1.175339186921152135e-01
3.431715857928964851e+03 6.743919279096122921e+01 6.732191022812988024e+01 1.172825628313477475e-01
3.433716858429214881e+03 6.740284198950025996e+01 6.728581003669795280e+01 1.170319528023062022e-01
3.435717858929464910e+03 6.736652880491732276e+01 6.724974671917190960e+01 1.167820857454160421e-01
3.437718859429714939e+03 6.733025318121423197e+01 6.721372022239961552e+01 1.165329588146183093e-01
3.439719859929965423e+03 6.729401506249992337e+01 6.717773049332262758e+01 1.162845691772929624e-01
3.441720860430215453e+03 6.725781439299012732e+01 6.714177747897593918e+01 1.160369140141837979e-01
3.443721860930465482e+03 6.722165111700716977e+01 6.710586112648785218e+01 1.157899905193228163e-01
3.445722861430715511e+03 6.718552517897984444e+01 6.706998138307989166e+01 1.155437958999558645e-01
3.447723861930965541e+03 6.714943652344288694e+01 6.703413819606642221e+01 1.152983273764681821e-01
3.449724862431216025e+03 6.711338509503698901e+01 6.699833151285467636e+01 1.150535821823110982e-01
3.451725862931466054e+03 6.707737083850840065e+01 6.696256128094447035e+01 1.148095575639285215e-01
3.453726863431716083e+03 6.704139369870874532e+01 6.692682744792806204e+01 1.145662507806843033e-01
3.455727863931966112e+03 6.700545362059467891e+01 6.689112996148989509e+01 1.143236591047899486e-01
3.457728864432216142e+03 6.696955054922783290e+01 6.685546876940659899e+01 1.140817798212328815e-01
3.459729864932466626e+03 6.693368442977431698e+01 6.681984381954660535e+01 1.138406102277050441e-01
3.461730865432716655e+03 6.689785520750471903e+01 6.678425505987019051e+01 1.136001476345322586e-01
3.463731865932966684e+03 6.686206282779365040e+01 6.674870243842904927e+01 1.133603893646033950e-01
3.465732866433216714e+03 6.682630723611963219e+01 6.671318590336633747e+01 1.131213327533009128e-01
3.467733866933467198e+03 6.679058837806482529e+01 6.667770540291638781e+01 1.128829751484309307e-01
3.469734867433717227e+03 6.675490619931476033e+01 6.664226088540461035e+01 1.126453139101546569e-01
3.471735867933967256e+03 6.671926064565815295e+01 6.660685229924723672e+01 1.124083464109194019e-01
3.473736868434217286e+03 6.668365166298653435e+01 6.657147959295114958e+01 1.121720700353904948e-01
3.475737868934467315e+03 6.664807919729420860e+01 6.653614271511382583e+01 1.119364821803837812e-01
3.477738869434717799e+03 6.661254319467778373e+01 6.650084161442298125e+01 1.117015802547980108e-01
3.479739869934967828e+03 6.657704360133614330e+01 6.646557623965659900e+01 1.114673616795484185e-01
3.481740870435217857e+03 6.654158036357010531e+01 6.643034653968260272e+01 1.112338238874999025e-01
3.483741870935467887e+03 6.650615342778212380e+01 6.639515246345872868e+01 1.110009643234012855e-01
3.485742871435717916e+03 6.647076274047620359e+01 6.635999396003238360e+01 1.107687804438196449e-01
3.487743871935968400e+03 6.643540824825751656e+01 6.632487097854044578e+01 1.105372697170751289e-01
3.489744872436218429e+03 6.640008989783231641e+01 6.628978346820913714e+01 1.103064296231765218e-01
3.491745872936468459e+03 6.636480763600752653e+01 6.625473137835376747e+01 1.100762576537564763e-01
3.493746873436718488e+03 6.632956140969064052e+01 6.621971465837863491e+01 1.098467513120079397e-01
3.495747873936968972e+03 6.629435116588945220e+01 6.618473325777682703e+01 1.096179081126205657e-01
3.497748874437219001e+03 6.625917685171182825e+01 6.614978712613010714e+01 1.093897255817176950e-01
3.499749874937469031e+03 6.622403841436540972e+01 6.611487621310861584e+01 1.091622012567935313e-01
3.501750875437719060e+03 6.618893580115749842e+01 6.608000046847084263e+01 1.089353326866508709e-01
3.503751875937969089e+03 6.615386895949468737e+01 6.604515984206334167e+01 1.087091174313394443e-01
3.505752876438219573e+03 6.611883783688281824e+01 6.601035428382071757e+01 1.084835530620941041e-01
3.507753876938469602e+03 6.608384238092651231e+01 6.597558374376524171e+01 1.082586371612740128e-01
3.509754877438719632e+03 6.604888253932918474e+01 6.594084817200688065e+01 1.080343673223016637e-01
3.511755877938969661e+03 6.601395825989260402e+01 6.590614751874299770e+01 1.078107411496026929e-01
3.513756878439219690e+03 6.597906949051682091e+01 6.587148173425828190e+01 1.075877562585459968e-01
3.515757878939470174e+03 6.594421617919984158e+01 6.583685076892446375e+01 1.073654102753839323e-01
3.517758879439720204e+03 6.590939827403749973e+01 6.580225457320030102e+01 1.071437008371934618e-01
3.519759879939970233e+03 6.587461572322311554e+01 6.576769309763129456e+01 1.069226255918170193e-01
3.521760880440220262e+03 6.583986847504732509e+01 6.573316629284951773e+01 1.067021821978041823e-01
3.523761880940470292e+03 6.580515647789789568e+01 6.569867410957354537e+01 1.064823683243536351e-01
3.525762881440720776e+03 6.577047968025945579e+01 6.566421649860819798e+01 1.062631816512554228e-01
3.527763881940970805e+03 6.573583803071328191e+01 6.562979341084444229e+01 1.060446198688336783e-01
3.529764882441220834e+03 6.570123147793705698e+01 6.559540479725916384e+01 1.058266806778894592e-01
3.531765882941470863e+03 6.566665997070468563e+01 6.556105060891503911e+01 1.056093617896442793e-01
3.533766883441721347e+03 6.563212345788602420e+01 6.552673079696033653e+01 1.053926609256836955e-01
3.535767883941971377e+03 6.559762188844675279e+01 6.549244531262884550e+01 1.051765758179016991e-01
3.537768884442221406e+03 6.556315521144800584e+01 6.545819410723956366e+01 1.049611042084447055e-01
3.539769884942471435e+03 6.552872337604637210e+01 6.542397713219671118e+01 1.047462438496566256e-01
3.541770885442721465e+03 6.549432633149338301e+01 6.538979433898936122e+01 1.045319925040239378e-01
3.543771885942971949e+03 6.545996402713558382e+01 6.535564567919146839e+01 1.043183479441210648e-01
3.545772886443221978e+03 6.542563641241414985e+01 6.532153110446159872e+01 1.041053079525564307e-01
3.547773886943472007e+03 6.539134343686467332e+01 6.528745056654275913e+01 1.038928703219182265e-01
3.549774887443722037e+03 6.535708505011704972e+01 6.525340401726232642e+01 1.036810328547212723e-01
3.551775887943972066e+03 6.532286120189512246e+01 6.521939140853176298e+01 1.034697933633535183e-01
3.553776888444222550e+03 6.528867184201658347e+01 6.518541269234655999e+01 1.032591496700233924e-01
3.555777888944472579e+03 6.525451692039273155e+01 6.515146782078602428e+01 1.030490996067073423e-01
3.557778889444722608e+03 6.522039638702823083e+01 6.511755674601313615e+01 1.028396410150973772e-01
3.559779889944972638e+03 6.518631019202089760e+01 6.508367942027435049e+01 1.026307717465493596e-01
3.561780890445222667e+03 6.515225828556150134e+01 6.504983579589946885e+01 1.024224896620315184e-01
3.563781890945473151e+03 6.511824061793355156e+01 6.501602582530148311e+01 1.022147926320729344e-01
3.565782891445723180e+03 6.508425713951312730e+01 6.498224946097641919e+01 1.020076785367131644e-01
3.567783891945973210e+03 6.505030780076860708e+01 6.494850665550315227e+01 1.018011452654510596e-01
3.569784892446223239e+03 6.501639255226044156e+01 6.491479736154325053e+01 1.015951907171947360e-01
3.571785892946473723e+03 6.498251134464101142e+01 6.488112153184080455e+01 1.013898128002116150e-01
3.573786893446723752e+03 6.494866412865441418e+01 6.484747911922234209e+01 1.011850094320788929e-01
3.575787893946973782e+03 6.491485085513622266e+01 6.481387007659658650e+01 1.009807785396337754e-01
3.577788894447223811e+03 6.488107147501324334e+01 6.478029435695431459e+01 1.007771180589248777e-01
3.579789894947473840e+03 6.484732593930336009e+01 6.474675191336820035e+01 1.005740259351630833e-01
3.581790895447724324e+03 6.481361419911539201e+01 6.471324269899271542e+01 1.003715001226733461e-01
3.583791895947974353e+03 6.477993620564872401e+01 6.467976666706387334e+01 1.001695385848465764e-01
