# time rdo00 rdo01 rdo10 rdo11
576.0000000000023 0.05716544+0.00000001j -0.13955580-0.00169261j -0.13955580+0.00169261j 0.94283481-0.00000001j
577.0000000000023 0.05733946+0.00000001j -0.14042056-0.00136197j -0.14042055+0.00136197j 0.94266079-0.00000001j
578.0000000000023 0.05746796+0.00000001j -0.14112760-0.00088979j -0.14112760+0.00088979j 0.94253230-0.00000001j
579.0000000000023 0.05753602+0.00000001j -0.14164211-0.00029666j -0.14164211+0.00029666j 0.94246423-0.00000001j
580.0000000000023 0.05753148+0.00000001j -0.14193734+0.00039008j -0.14193733-0.00039008j 0.94246877-0.00000001j
581.0000000000023 0.05744559+0.00000001j -0.14199645+0.00113666j -0.14199644-0.00113666j 0.94255466-0.00000001j
582.0000000000023 0.05727377+0.00000001j -0.14181420+0.00190390j -0.14181419-0.00190389j 0.94272649-0.00000001j
583.0000000000023 0.05701607+0.00000001j -0.14139826+0.00264896j -0.14139826-0.00264895j 0.94298418-0.00000001j
584.0000000000023 0.05667750+0.00000001j -0.14076989+0.00332788j -0.14076989-0.00332787j 0.94332276-0.00000001j
585.0000000000023 0.05626792+0.00000001j -0.13996363+0.00389876j -0.13996363-0.00389875j 0.94373233-0.00000001j
586.0000000000023 0.05580169+0.00000001j -0.13902588+0.00432509j -0.13902588-0.00432508j 0.94419857-0.00000001j
587.0000000000024 0.05529679+0.00000001j -0.13801235+0.00457905j -0.13801235-0.00457905j 0.94470346-0.00000001j
588.0000000000024 0.05477378+0.00000001j -0.13698439+0.00464412j -0.13698439-0.00464412j 0.94522647-0.00000001j
589.0000000000024 0.05425432+0.00000001j -0.13600466+0.00451661j -0.13600466-0.00451661j 0.94574593-0.00000001j
590.0000000000023 0.05375976+0.00000001j -0.13513258+0.00420600j -0.13513258-0.00420600j 0.94624049-0.00000001j
591.0000000000023 0.05330970+0.00000001j -0.13442000+0.00373386j -0.13442000-0.00373386j 0.94669055-0.00000001j
592.0000000000023 0.05292068+0.00000001j -0.13390769+0.00313170j -0.13390769-0.00313169j 0.94707958-0.00000001j
593.0000000000023 0.05260527+0.00000001j -0.13362292+0.00243791j -0.13362292-0.00243791j 0.94739498-0.00000001j
594.0000000000023 0.05237149+0.00000001j -0.13357838+0.00169453j -0.13357838-0.00169452j 0.94762877-0.00000001j
595.0000000000024 0.05222252+0.00000001j -0.13377232+0.00094390j -0.13377232-0.00094389j 0.94777774-0.00000001j
596.0000000000024 0.05215689+0.00000001j -0.13418976+0.00022599j -0.13418976-0.00022599j 0.94784336-0.00000001j
597.0000000000024 0.05216886+0.00000001j -0.13480450-0.00042366j -0.13480450+0.00042367j 0.94783140-0.00000001j
598.0000000000024 0.05224895+0.00000001j -0.13558142-0.00097525j -0.13558143+0.00097526j 0.94775130-0.00000001j
599.0000000000024 0.05238471+0.00000001j -0.13647905-0.00140529j -0.13647905+0.00140530j 0.94761554-0.00000001j
600.0000000000024 0.05256137+0.00000001j -0.13745182-0.00169671j -0.13745182+0.00169671j 0.94743888-0.00000001j
601.0000000000024 0.05276260+0.00000001j -0.13845222-0.00183867j -0.13845222+0.00183868j 0.94723766-0.00000001j
602.0000000000024 0.05297117+0.00000001j -0.13943260-0.00182642j -0.13943260+0.00182642j 0.94702909-0.00000001j
603.0000000000024 0.05316966+0.00000001j -0.14034678-0.00166110j -0.14034678+0.00166110j 0.94683059-0.00000001j
604.0000000000024 0.05334113+0.00000001j -0.14115158-0.00134986j -0.14115157+0.00134987j 0.94665912-0.00000001j
605.0000000000024 0.05346978+0.00000001j -0.14180829-0.00090606j -0.14180829+0.00090606j 0.94653047-0.00000001j
606.0000000000024 0.05354168+0.00000001j -0.14228433-0.00034938j -0.14228433+0.00034939j 0.94645858-0.00000001j
607.0000000000024 0.05354548+0.00000001j -0.14255485+0.00029413j -0.14255485-0.00029412j 0.94645478-0.00000001j
608.0000000000024 0.05347312+0.00000001j -0.14260445+0.00099252j -0.14260445-0.00099251j 0.94652713-0.00000001j
609.0000000000024 0.05332045+0.00000001j -0.14242870+0.00170894j -0.14242869-0.00170893j 0.94667981-0.00000001j
610.0000000000024 0.05308766+0.00000001j -0.14203527+0.00240337j -0.14203527-0.00240337j 0.94691259-0.00000001j
611.0000000000024 0.05277956+0.00000001j -0.14144449+0.00303502j -0.14144449-0.00303501j 0.94722069-0.00000001j
612.0000000000025 0.05240546+0.00000001j -0.14068893+0.00356518j -0.14068893-0.00356517j 0.94759479-0.00000001j
613.0000000000025 0.05197879+0.00000001j -0.13981204+0.00396035j -0.13981204-0.00396035j 0.94802146-0.00000001j
614.0000000000025 0.05151633+0.00000001j -0.13886568+0.00419515j -0.13886568-0.00419514j 0.94848393-0.00000001j
615.0000000000025 0.05103715+0.00000001j -0.13790676+0.00425460j -0.13790676-0.00425460j 0.94896310-0.00000001j
616.0000000000024 0.05056136+0.00000001j -0.13699326+0.00413555j -0.13699327-0.00413554j 0.94943889-0.00000001j
617.0000000000024 0.05010876+0.00000001j -0.13618010+0.00384683j -0.13618010-0.00384682j 0.94989149-0.00000001j
618.0000000000024 0.04969749+0.00000001j -0.13551516+0.00340834j -0.13551516-0.00340833j 0.95030276-0.00000001j
619.0000000000024 0.04934291+0.00000001j -0.13503618+0.00284904j -0.13503618-0.00284904j 0.95065734-0.00000001j
620.0000000000025 0.04905672+0.00000001j -0.13476850+0.00220428j -0.13476850-0.00220427j 0.95094353-0.00000001j
621.0000000000025 0.04884642+0.00000001j -0.13472410+0.00151277j -0.13472411-0.00151276j 0.95115383-0.00000001j
622.0000000000025 0.04871506+0.00000001j -0.13490164+0.00081369j -0.13490165-0.00081368j 0.95128519-0.00000001j
623.0000000000025 0.04866137+0.00000001j -0.13528755+0.00014420j -0.13528756-0.00014420j 0.95133888-0.00000001j
624.0000000000025 0.04868009+0.00000001j -0.13585777-0.00046246j -0.13585777+0.00046246j 0.95132016-0.00000001j
625.0000000000025 0.04876248+0.00000001j -0.13657986-0.00097820j -0.13657986+0.00097821j 0.95123778-0.00000001j
626.0000000000025 0.04889693+0.00000001j -0.13741527-0.00138071j -0.13741528+0.00138071j 0.95110332-0.00000001j
627.0000000000025 0.04906968+0.00000001j -0.13832149-0.00165360j -0.13832149+0.00165361j 0.95093057-0.00000001j
628.0000000000025 0.04926542+0.00000001j -0.13925398-0.00178641j -0.13925398+0.00178641j 0.95073483-0.00000001j
629.0000000000025 0.04946801+0.00000001j -0.14016797-0.00177444j -0.14016797+0.00177444j 0.95053224-0.00000001j
630.0000000000025 0.04966109+0.00000001j -0.14102002-0.00161871j -0.14102002+0.00161872j 0.95033916-0.00000001j
631.0000000000025 0.04982874+0.00000001j -0.14176948-0.00132607j -0.14176948+0.00132607j 0.95017151-0.00000001j
632.0000000000025 0.04995615+0.00000001j -0.14238001-0.00090926j -0.14238000+0.00090926j 0.95004410-0.00000001j
633.0000000000025 0.05003029+0.00000001j -0.14282110-0.00038710j -0.14282109+0.00038711j 0.94996996-0.00000001j
634.0000000000025 0.05004061+0.00000001j -0.14306967+0.00021565j -0.14306966-0.00021564j 0.94995965-0.00000001j
635.0000000000025 0.04997964+0.00000001j -0.14311160+0.00086880j -0.14311160-0.00086879j 0.95002061-0.00000001j
636.0000000000025 0.04984363+0.00000001j -0.14294315+0.00153774j -0.14294315-0.00153773j 0.95015663-0.00000001j
637.0000000000026 0.04963287+0.00000001j -0.14257192+0.00218509j -0.14257192-0.00218508j 0.95036738-0.00000001j
638.0000000000026 0.04935196+0.00000001j -0.14201728+0.00277298j -0.14201728-0.00277297j 0.95064830-0.00000001j
639.0000000000026 0.04900966+0.00000001j -0.14130988+0.00326564j -0.14130988-0.00326564j 0.95099059-0.00000001j
640.0000000000026 0.04861855+0.00000001j -0.14049037+0.00363231j -0.14049037-0.00363231j 0.95138170-0.00000001j
641.0000000000026 0.04819426+0.00000001j -0.13960701+0.00384976j -0.13960702-0.00384976j 0.95180599-0.00000001j
642.0000000000026 0.04775451+0.00000001j -0.13871261+0.00390442j -0.13871262-0.00390441j 0.95224575-0.00000001j
643.0000000000025 0.04731796+0.00000001j -0.13786085+0.00379352j -0.13786085-0.00379351j 0.95268229-0.00000001j
644.0000000000025 0.04690297+0.00000001j -0.13710248+0.00352529j -0.13710248-0.00352529j 0.95309728-0.00000001j
645.0000000000026 0.04652636+0.00000001j -0.13648182+0.00311808j -0.13648182-0.00311807j 0.95347389-0.00000001j
646.0000000000026 0.04620240+0.00000001j -0.13603383+0.00259852j -0.13603383-0.00259851j 0.95379785-0.00000001j
647.0000000000026 0.04594201+0.00000001j -0.13578209+0.00199914j -0.13578209-0.00199913j 0.95405825-0.00000001j
648.0000000000026 0.04575219+0.00000001j -0.13573793+0.00135566j -0.13573793-0.00135565j 0.95424807-0.00000001j
649.0000000000026 0.04563587+0.00000001j -0.13590037+0.00070436j -0.13590037-0.00070435j 0.95436438-0.00000001j
650.0000000000026 0.04559196+0.00000001j -0.13625713+0.00007980j -0.13625713-0.00007980j 0.95440829-0.00000001j
651.0000000000026 0.04561565+0.00000001j -0.13678611-0.00048691j -0.13678611+0.00048691j 0.95438461-0.00000001j
652.0000000000026 0.04569884+0.00000001j -0.13745734-0.00096929j -0.13745734+0.00096930j 0.95430141-0.00000001j
653.0000000000027 0.04583076+0.00000001j -0.13823498-0.00134616j -0.13823498+0.00134617j 0.95416949-0.00000001j
