5.699999999999999  0.12000000000000001  -2.2775249614443887 0.05781310859535731
5.699999999999999  0.13  -2.1430714368408115 0.06264306450332388
5.699999999999999  0.13999999999999999  -1.9847791534406962 0.0674730204112905
5.699999999999999  0.15  -1.8004773928317732 0.07230297631925701
5.699999999999999  0.16  -1.5901089617269442 0.07708414479380989
5.699999999999999  0.16999999999999998  -1.3468368220988776 0.0819141007017764
5.699999999999999  0.18  -1.0698569669136457 0.08674405660974294
5.699999999999999  0.19  -0.756096094891431 0.09157401251770951
5.699999999999999  0.19999999999999998  -0.4059645383561712 0.09635518099226231
5.8  0.0  -2.7747196431246843 1.3877787807814457e-17
5.8  0.01  -2.7838115254279945 0.004903137058087259
5.8  0.019999999999999997  -2.7969720833619274 0.009806274116174601
5.8  0.03  -2.8100662131886383 0.014709411174261888
5.8  0.04  -2.8191496130846865 0.019612548232349092
5.8  0.049999999999999996  -2.8227331488896006 0.02451568529043635
5.8  0.060000000000000005  -2.8179061965060965 0.02941882234852372
5.8  0.07  -2.8040792918347393 0.03432195940661098
5.8  0.08  -2.7783343916852603 0.03922509646469817
5.8  0.09000000000000001  -2.7406230541483225 0.044128233522785436
5.8  0.1  -2.687620451465582 0.04903137058087274
5.8  0.11  -2.6197456503052656 0.053934507638959996
5.8  0.12000000000000001  -2.53299800234017 0.05883764469704724
5.8  0.13  -2.428276571638891 0.06374078175513449
5.8  0.13999999999999999  -2.3006636998932777 0.06864391881322185
5.8  0.15  -2.1515890843234002 0.07354705587130907
5.8  0.16  -1.9749676049528553 0.07845019292939631
5.8  0.16999999999999998  -1.7728330254921953 0.0833533299874836
5.8  0.18  -1.5376519233622723 0.08825646704557083
5.8  0.19  -1.272153065951617 0.09315960410365812
5.8  0.19999999999999998  -0.9670261350641187 0.09806274116174543
5.8999999999999995  0.0  -2.8061201668897873 1.3834959173541e-17
5.8999999999999995  0.01  -2.8169077504636055 0.005000711924914872
5.8999999999999995  0.019999999999999997  -2.834955565836747 0.009977030133122886
5.8999999999999995  0.03  -2.8549427843393307 0.014953348341330774
5.8999999999999995  0.04  -2.8734688371388186 0.019929666549538816
5.8999999999999995  0.049999999999999996  -2.888186575084002 0.02495477219116063
5.8999999999999995  0.060000000000000005  -2.896793297784064 0.029931090399368532
5.8999999999999995  0.07  -2.8977060090234517 0.0349074086075766
5.8999999999999995  0.08  -2.889312694461932 0.039883726815784545
5.8999999999999995  0.09000000000000001  -2.8698202561723356 0.04490883245740621
5.8999999999999995  0.1  -2.838066880265643 0.04988515066561436
5.8999999999999995  0.11  -2.7923724525102678 0.0548614688738223
5.8999999999999995  0.12000000000000001  -2.7311421193226995 0.05983778708203024
5.8999999999999995  0.13  -2.6518474277862216 0.06486289272365203
5.8999999999999995  0.13999999999999999  -2.554247464587603 0.06983921093185996
5.8999999999999995  0.15  -2.4357731654512564 0.07481552914006798
5.8999999999999995  0.16  -2.2943958936489324 0.07979184734827592
5.8999999999999995  0.16999999999999998  -2.128120887279569 0.08479255927319083
5.8999999999999995  0.18  -1.9319199178310544 0.08979327119810568
5.8999999999999995  0.19  -1.7075736991380008 0.09476958940631372
5.8999999999999995  0.19999999999999998  -1.4502700198695795 0.09974590761452158
6.0  0.0  -2.7926983770260776 0.0
6.0  0.01  -2.805365126832897 0.005073893075035613
6.0  0.019999999999999997  -2.828250240486529 0.010147786150071239
6.0  0.03  -2.8553907105342935 0.01522167922510681
6.0  0.04  -2.883094895617929 0.020295572300142353
6.0  0.049999999999999996  -2.9087265448144963 0.02536946537517787
6.0  0.060000000000000005  -2.930175320916562 0.030443358450213544
6.0  0.07  -2.945624435019827 0.03551725152524908
6.0  0.08  -2.9534255183823097 0.04059114460028467
6.0  0.09000000000000001  -2.9520214485506795 0.04566503767532026
6.0  0.1  -2.9397420626143784 0.05071453703364893
6.0  0.11  -2.9153662738544783 0.05578843010868451
6.0  0.12000000000000001  -2.8771980652648397 0.06086232318372017
